time;Apartment;Education;Health;Hotels;Industrial;Offices;Other;Single;Sport;Trade
2020-01-01 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 07:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 08:10:00;20,78409;5,35009;0,85093;2,1833099999999996;18,034869999999998;3,21376;10,27608;14,78501;1,03443;50,76075000000001
2020-01-01 09:10:00;161,68628;216,55354999999997;24,90879;59,564750000000004;219,04174999999998;66,86342;421,62959;412,88152;28,41635;232,25026000000003
2020-01-01 10:10:00;330,23269;416,02331;38,91337;106,55926;359,72542;128,92737;749,5398600000001;662,7831100000001;76,42155999999999;375,16211
2020-01-01 11:10:00;585,46242;502,23049999999995;47,482639999999996;130,08250999999998;565,51363;279,27758;894,47245;809,4776099999999;88,90193;444,36476
2020-01-01 12:10:00;373,10205999999994;520,24681;49,22893;138,20946999999998;443,40164000000004;289,21614999999997;915,87384;691,47769;92,36055;467,6752
2020-01-01 13:10:00;358,61883;474,23702;45,740300000000005;127,18688000000002;380,84776999999997;274,75609999999995;832,76857;651,98406;87,96657;419,6420099999999
2020-01-01 14:10:00;402,52839;433,31783;40,99065;112,94325;376,54766;137,07883999999999;732,99191;581,167;44,0178;391,37284999999997
2020-01-01 15:10:00;563,5422899999999;250,18787999999998;30,45776;59,05473;511,32694999999995;57,53742;577,1192;237,91693;26,133029999999998;264,68144
2020-01-01 16:10:00;119,15753000000001;12,418899999999999;9,3218;1,37134;139,4131;23,71087;205,40062999999998;45,01054;10,323799999999999;37,17309
2020-01-01 17:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-01 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 07:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 08:10:00;36,42559;5,60799;1,6091100000000003;2,0782299999999996;24,128290000000003;3,14885;10,52066;13,115010000000002;1,06622;39,59057
2020-01-02 09:10:00;389,32558;216,08795;25,2402;76,70416000000002;433,62505;142,17867;562,28377;458,76;49,17572;246,60421
2020-01-02 10:10:00;749,5049;475,40606;45,27713;117,06375;681,76334;150,36778;777,1315;742,07898;84,11092;412,62751000000003
2020-01-02 11:10:00;862,9439399999999;516,5112399999999;50,38265;129,81931999999998;916,9035;277,7301;968,0012399999999;891,4280499999999;87,0269;484,47778
2020-01-02 12:10:00;900,26809;493,4613599999999;54,096180000000004;115,07692;988,84488;280,20862;1054,3040500000002;936,22218;90,31499000000001;539,5452899999999
2020-01-02 13:10:00;884,10357;409,7258;39,53486;108,35994000000001;715,37314;231,26569;785,21706;619,53169;67,95436000000001;365,10950999999994
2020-01-02 14:10:00;348,17767;223,87388;20,60221;55,41653;410,27543000000003;86,39576;370,63011;363,74795000000006;25,12404;267,02522
2020-01-02 15:10:00;358,67686000000003;179,87099;18,66808;46,43038000000001;294,98523;66,38898;335,64556000000005;145,28514;19,095209999999998;142,59885999999997
2020-01-02 16:10:00;86,60455;14,968350000000003;4,32709;2,4970499999999998;77,72545;15,758980000000001;84,4524;49,45430999999999;4,98153;21,65055
2020-01-02 17:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-02 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 07:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 08:10:00;68,87642;7,515490000000001;0,9943000000000001;1,46781;61,56015000000001;3,0903;17,494889999999998;14,322320000000001;1,2857200000000002;22,118820000000003
2020-01-03 09:10:00;168,15461;71,21806;9,072940000000001;12,581369999999998;179,48899;46,202040000000004;154,97269;266,23096;5,168329999999999;66,5854
2020-01-03 10:10:00;266,18764;57,51829;12,19473;31,72228;473,34265000000005;45,45604;517,08144;244,35644000000002;17,926600000000004;51,40829
2020-01-03 11:10:00;97,7808;148,6356;8,72766;26,124409999999997;121,55431999999999;41,59898;63,53748;272,57042;5,48026;137,27151999999998
2020-01-03 12:10:00;132,32862;56,66139999999999;9,14386;19,675829999999998;235,78880999999998;25,38366;137,18328;169,34503999999998;11,50443;69,39588
2020-01-03 13:10:00;117,20463000000001;52,28617;5,588749999999999;15,73763;182,62226;34,53635;96,98333000000001;260,85758;14,19062;52,54133
2020-01-03 14:10:00;96,34253;60,663630000000005;7,96631;13,37646;113,45703999999999;28,06125;103,65003000000002;153,75735;9,002149999999999;48,306369999999994
2020-01-03 15:10:00;91,21337;31,340169999999997;5,00905;10,45834;117,93476999999999;21,51615;89,8312;115,98683999999999;7,15493;45,871449999999996
2020-01-03 16:10:00;24,25651;8,19492;2,14281;1,8343;39,82704;5,19623;33,43336;33,51979;1,5966099999999999;8,87499
2020-01-03 17:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-03 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 07:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 08:10:00;69,52424;7,842759999999999;0,9601;1,57437;6,908010000000001;4,35147;21,99999;12,244609999999998;1,5978500000000002;4,291009999999999
2020-01-04 09:10:00;137,52249999999998;63,22062;13,434090000000001;21,46894;148,66040999999998;82,03993;207,75015;196,37672;38,821149999999996;94,17145000000001
2020-01-04 10:10:00;269,20846;165,71494;11,414489999999999;50,070989999999995;295,18907;73,08962;470,50861000000003;279,7451;49,817060000000005;116,9556
2020-01-04 11:10:00;414,024;127,33961000000001;31,33706;40,522059999999996;267,703;91,38229;283,32140000000004;349,00696000000005;30,05294;189,21208000000001
2020-01-04 12:10:00;722,24442;311,27071000000007;35,48469;41,184239999999996;409,24665000000005;85,30357000000001;316,66506;442,85925;21,527050000000003;135,86606999999998
2020-01-04 13:10:00;635,5774200000001;185,38656;13,48051;44,77658999999999;611,47812;70,93377;292,35034;321,30019000000004;29,08128;203,72233999999997
2020-01-04 14:10:00;378,73172;107,64985000000001;22,85817;31,10834;571,03026;50,72784;219,92296;252,13724000000002;23,02717;159,59014
2020-01-04 15:10:00;208,50305000000003;71,28512;9,832059999999998;17,83017;247,09175000000002;32,30009;167,19383;142,21676;12,15501;89,01541999999999
2020-01-04 16:10:00;53,22672;14,166030000000001;1,94005;2,3412399999999995;90,67979;7,388330000000001;47,49288;32,45783;2,4760400000000002;15,171140000000001
2020-01-04 17:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-04 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 07:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 08:10:00;44,60432;7,447919999999999;1,6793799999999999;2,4642500000000003;74,62659000000001;3,6765600000000003;16,104619999999997;20,66216;1,31213;41,83199
2020-01-05 09:10:00;454,89998999999995;215,69431000000003;20,48755;63,49376;681,47763;86,54129999999999;455,13252;484,48255000000006;52,85457;274,98909999999995
2020-01-05 10:10:00;756,7003199999999;423,74408000000005;34,583020000000005;95,80582;979,99954;148,84305;704,12881;717,06495;81,05952;410,2596
2020-01-05 11:10:00;1134,94985;573,24627;56,752399999999994;138,749;1167,89514;305,99608;1127,30497;903,0712599999999;99,30475999999999;526,3884999999999
2020-01-05 12:10:00;1175,27758;600,1027;59,80285000000001;148,32525;1206,88197;324,39689;1185,1969;1001,30534;105,07517;584,02319
2020-01-05 13:10:00;1168,8261700000003;536,96067;55,30928999999999;127,13354000000001;1162,55062;298,96315000000004;1129,8853000000001;1075,06267;102,2161;549,75751
2020-01-05 14:10:00;985,48438;462,82739000000004;48,02878;110,9141;994,7976900000001;146,95231;969,83563;999,49705;52,00738;456,09151
2020-01-05 15:10:00;729,59726;340,49845;35,65668;79,12929;720,12031;103,10237000000001;725,1728799999999;270,30650999999995;36,34307;343,60290000000003
2020-01-05 16:10:00;266,28206;37,423429999999996;11,82358;2,2531900000000005;280,92409;17,72008;278,94632;97,31288;8,796380000000001;49,70493
2020-01-05 17:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-05 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 07:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 08:10:00;184,4201;11,517479999999999;2,76199;2,88101;85,35795000000002;5,4894099999999995;28,13783;13,724680000000001;1,8092499999999998;66,64854
2020-01-06 09:10:00;641,24584;254,69972;33,516059999999996;83,31825999999998;647,76315;158,48323999999997;639,91354;664,43893;59,043459999999996;325,99387
2020-01-06 10:10:00;952,63317;501,62814;49,55952;121,75389;920,13058;159,26747;968,52787;958,8650299999999;87,69950999999999;474,40908
2020-01-06 11:10:00;1131,90351;587,3734700000001;58,66034;143,34396;1081,9857;316,97513000000004;1136,23783;1097,3824;102,33716;557,8851599999999
2020-01-06 12:10:00;1191,8001199999999;604,9995399999999;60,972240000000006;149,96328000000003;1175,32411;329,69996;1191,42726;1195,89465;106,76715999999999;586,35363
2020-01-06 13:10:00;1165,62815;570,29302;57,76299;140,02326000000002;1151,1097300000001;310,82786;1109,48137;1151,14249;100,75559999999999;555,09927
2020-01-06 14:10:00;975,1014200000001;493,29960000000005;49,11878;121,51338;998,45283;157,91020000000003;954,6546500000002;979,7344800000001;50,499829999999996;476,22879
2020-01-06 15:10:00;714,48042;303,12822;31,369439999999997;76,62543;701,1273100000001;110,73840999999999;692,27712;257,20945;35,91643;317,05589
2020-01-06 16:10:00;224,04143;30,965079999999997;10,50485;3,86767;192,22740000000002;16,26482;252,27237;86,35428;6,246840000000001;45,88549999999999
2020-01-06 17:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-06 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 07:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 08:10:00;138,98656999999997;7,0994;1,99228;1,2264499999999998;65,62278;3,78073;19,065780000000004;14,29828;1,47308;23,287020000000002
2020-01-07 09:10:00;557,05605;209,90848;22,67308;51,56892;523,41956;117,47878;450,6119699999999;486,26865999999995;40,27408;249,72756
2020-01-07 10:10:00;681,98385;393,2673;38,87986;100,13919000000001;767,7042799999999;124,01079999999999;812,24747;772,69977;70,92875000000001;409,49113
2020-01-07 11:10:00;1060,9823099999999;534,73591;52,04037999999999;136,8031;900,7153599999999;292,21961;996,8409099999999;1029,25142;93,24617000000002;486,06074
2020-01-07 12:10:00;825,9083599999999;518,72113;50,430530000000005;139,48866;975,7497999999999;294,00493;969,2966700000001;1011,3300999999999;93,41837999999998;496,8341700000001
2020-01-07 13:10:00;951,6343200000001;523,16875;51,93145;134,34053000000003;1117,1209000000001;288,65927999999997;997,92812;1102,01528;91,80718999999999;516,31822
2020-01-07 14:10:00;939,80363;471,3134900000001;46,39854;117,37797;961,81082;150,97476;910,87474;951,8177599999999;48,696149999999996;458,27112
2020-01-07 15:10:00;706,54538;351,57606999999996;35,04352;82,58248;688,67886;110,80211;686,7509399999999;586,91283;34,90613;335,92578
2020-01-07 16:10:00;286,65908;55,468939999999996;13,44211;25,418160000000004;281,16242;29,78334;259,80620000000005;94,73082;11,85462;54,35228
2020-01-07 17:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-07 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 07:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 08:10:00;146,1491;10,00039;2,52711;1,9080399999999995;121,30901;5,19623;27,848679999999995;20,542479999999998;1,83429;29,358089999999997
2020-01-08 09:10:00;619,8481299999999;257,49923;26,239980000000003;69,98158;591,0535400000001;140,69912;549,1191200000001;566,35796;52,80053;231,61952
2020-01-08 10:10:00;918,30848;443,96139999999997;44,43545;107,19412;914,37246;155,04048;831,81432;880,16006;75,84156000000002;374,33952
2020-01-08 11:10:00;1064,09964;543,7843799999999;54,14318;130,96911000000003;1092,5674000000001;287,03379;1049,32044;1036,32686;92,25655;512,1966600000001
2020-01-08 12:10:00;1077,40647;529,8442;54,91939;134,81847000000002;1105,35954;299,67735;1083,69772;1098,59153;97,70075999999999;503,32031
2020-01-08 13:10:00;1090,4201;543,93809;54,12312;132,30091;1084,23953;293,90538000000004;1053,83858;1096,6272400000003;94,57991;520,74271
2020-01-08 14:10:00;926,5515800000001;468,62266999999997;46,108019999999996;115,70763000000001;938,60001;148,76120999999998;908,53361;934,2292400000001;48,29278;452,92251
2020-01-08 15:10:00;669,9408900000001;334,85912;33,24495;80,86872;653,23372;107,00184999999999;656,47149;571,5400099999999;33,896820000000005;325,99757999999997
2020-01-08 16:10:00;257,1112;52,55245;12,83839;26,90933;259,40126;27,68918;248,08944;87,81192;11,64753;54,50249999999999
2020-01-08 17:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-08 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 07:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 08:10:00;7,81886;4,954269999999999;0,47712;3,1876200000000003;11,22645;10,87258;7,72916;8,61701;1,0333599999999998;46,88194
2020-01-09 09:10:00;604,79067;249,97245;30,43777;52,20825;289,78013;108,31726999999998;552,26282;503,79148000000004;39,80876;265,59732
2020-01-09 10:10:00;842,7376;469,6650400000001;47,48747;104,50549000000001;399,22357;145,99522;914,39697;615,89581;78,31911000000001;459,21030999999994
2020-01-09 11:10:00;1032,7273500000001;518,17484;54,66361;130,5593;818,32586;306,87858;1045,45715;825,62673;99,28759;373,37896000000006
2020-01-09 12:10:00;1058,03086;593,5748;61,14511;144,02339;842,3083;314,27022999999997;1023,895;841,34096;106,47183000000001;580,6711899999999
2020-01-09 13:10:00;1086,5510299999999;562,2526399999999;57,633700000000005;136,84586;956,80814;300,67069000000004;1059,29044;825,1988299999999;98,86771999999999;545,82551
2020-01-09 14:10:00;917,1578199999999;449,50188;40,750029999999995;101,28543;826,6068200000001;142,82741000000001;622,70784;679,19643;53,75662;440,38031
2020-01-09 15:10:00;355,00998000000004;267,70297;32,72244;80,12742999999999;340,21043;101,00993;576,29948;493,47243000000003;31,94541;285,5373799999999
2020-01-09 16:10:00;56,578959999999995;42,50495;2,2456899999999997;14,53367;65,39544000000001;24,78173;30,38187;57,82243;2,29752;5,326120000000001
2020-01-09 17:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 18:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 19:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 20:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 21:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 22:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-09 23:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-10 00:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-10 01:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-10 02:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-10 03:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-10 04:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-10 05:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-10 06:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-10 07:10:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2020-01-10 08:10:00;84,83482000000001;4,21465;0,6579699999999999;0,77242;17,12217;4,00097;11,49492;10,9465;1,3597899999999998;38,14516
2020-01-10 09:10:00;279,40936;73,92721;8,70291;17,072;277,87957;31,93287;355,77052;245,89531;26,11306;90,53358000000001
2020-01-10 10:10:00;306,58883999999995;63,32714000000001;7,909490000000001;16,050209999999996;244,24393;61,538610000000006;545,69361;289,7149;28,35139;81,38336000000001
2020-01-10 11:10:00;168,35681;168,22265000000004;13,16306;42,27673;182,17082;68,1159;108,22990999999999;213,59405000000004;27,342419999999997;210,27821999999998
